TrakPro Version 5.2.0.0 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201943009
Test Name:,Test 8
Start Date:,06/16/2022
Start Time:,02:22:54
Duration (dd:hh:mm:ss):,00:00:19:59
Log Interval (mm:ss):,00:01
Number of points:,1199
Description:,

Statistics Channel: ,MC
06/16/2022,14:26:41,0.087
06/16/2022,14:26:42,0.087
06/16/2022,14:26:43,0.097
06/16/2022,14:26:44,0.088
06/16/2022,14:26:45,0.089
06/16/2022,14:26:46,0.102
06/16/2022,14:26:47,0.089
06/16/2022,14:26:48,0.092
06/16/2022,14:26:49,0.079
06/16/2022,14:26:50,0.089
06/16/2022,14:26:51,0.087
06/16/2022,14:26:52,0.081
06/16/2022,14:26:53,0.095
06/16/2022,14:26:54,0.090
06/16/2022,14:26:55,0.084
06/16/2022,14:26:56,0.081
06/16/2022,14:26:57,0.086
06/16/2022,14:26:58,0.085
06/16/2022,14:26:59,0.083
06/16/2022,14:27:00,0.088
06/16/2022,14:27:01,0.094
06/16/2022,14:27:02,0.091
06/16/2022,14:27:03,0.081
06/16/2022,14:27:04,0.081
06/16/2022,14:27:05,0.081
06/16/2022,14:27:06,0.093
06/16/2022,14:27:07,0.090
06/16/2022,14:27:08,0.095
06/16/2022,14:27:09,0.088
06/16/2022,14:27:10,0.087
06/16/2022,14:27:11,0.089
06/16/2022,14:27:12,0.096
06/16/2022,14:27:13,0.094
06/16/2022,14:27:14,0.090
06/16/2022,14:27:15,0.086
06/16/2022,14:27:16,0.104
06/16/2022,14:27:17,0.091
06/16/2022,14:27:18,0.092
06/16/2022,14:27:19,0.098
06/16/2022,14:27:20,0.086
06/16/2022,14:27:21,0.100
06/16/2022,14:27:22,0.090
06/16/2022,14:27:23,0.091
06/16/2022,14:27:24,0.084
06/16/2022,14:27:25,0.088
06/16/2022,14:27:26,0.083
06/16/2022,14:27:27,0.093
06/16/2022,14:27:28,0.088
06/16/2022,14:27:29,0.104
06/16/2022,14:27:30,0.090
06/16/2022,14:27:31,0.094
06/16/2022,14:27:32,0.093
06/16/2022,14:27:33,0.092
06/16/2022,14:27:34,0.085
06/16/2022,14:27:35,0.093
06/16/2022,14:27:36,0.094
06/16/2022,14:27:37,0.077
06/16/2022,14:27:38,0.085
06/16/2022,14:27:39,0.073
06/16/2022,14:27:40,0.096
06/16/2022,14:27:41,0.081
06/16/2022,14:27:42,0.098
06/16/2022,14:27:43,0.090
06/16/2022,14:27:44,0.086
06/16/2022,14:27:45,0.079
06/16/2022,14:27:46,0.086
06/16/2022,14:27:47,0.084
06/16/2022,14:27:48,0.086
06/16/2022,14:27:49,0.089
06/16/2022,14:27:50,0.092
06/16/2022,14:27:51,0.084
06/16/2022,14:27:52,0.083
06/16/2022,14:27:53,0.097
06/16/2022,14:27:54,0.086
06/16/2022,14:27:55,0.083
06/16/2022,14:27:56,0.084
06/16/2022,14:27:57,0.085
06/16/2022,14:27:58,0.084
06/16/2022,14:27:59,0.084
06/16/2022,14:28:00,0.090
06/16/2022,14:28:01,0.088
06/16/2022,14:28:02,0.083
06/16/2022,14:28:03,0.085
06/16/2022,14:28:04,0.093
06/16/2022,14:28:05,0.087
06/16/2022,14:28:06,0.092
06/16/2022,14:28:07,0.089
06/16/2022,14:28:08,0.080
06/16/2022,14:28:09,0.095
06/16/2022,14:28:10,0.080
06/16/2022,14:28:11,0.086
06/16/2022,14:28:12,0.095
06/16/2022,14:28:13,0.093
06/16/2022,14:28:14,0.086
06/16/2022,14:28:15,0.090
06/16/2022,14:28:16,0.086
06/16/2022,14:28:17,0.098
06/16/2022,14:28:18,0.083
06/16/2022,14:28:19,0.086
06/16/2022,14:28:20,0.085
06/16/2022,14:28:21,0.096
06/16/2022,14:28:22,0.088
06/16/2022,14:28:23,0.092
06/16/2022,14:28:24,0.092
06/16/2022,14:28:25,0.098
06/16/2022,14:28:26,0.100
06/16/2022,14:28:27,0.090
06/16/2022,14:28:28,0.099
06/16/2022,14:28:29,0.096
06/16/2022,14:28:30,0.091
06/16/2022,14:28:31,0.087
06/16/2022,14:28:32,0.090
06/16/2022,14:28:33,0.087
06/16/2022,14:28:34,0.091
06/16/2022,14:28:35,0.091
06/16/2022,14:28:36,0.104
06/16/2022,14:28:37,0.091
06/16/2022,14:28:38,0.100
06/16/2022,14:28:39,0.086
06/16/2022,14:28:40,0.097
06/16/2022,14:28:41,0.092
06/16/2022,14:28:42,0.082
06/16/2022,14:28:43,0.094
06/16/2022,14:28:44,0.089
06/16/2022,14:28:45,0.087
06/16/2022,14:28:46,0.093
06/16/2022,14:28:47,0.084
06/16/2022,14:28:48,0.088
06/16/2022,14:28:49,0.084
06/16/2022,14:28:50,0.094
06/16/2022,14:28:51,0.083
06/16/2022,14:28:52,0.083
06/16/2022,14:28:53,0.085
06/16/2022,14:28:54,0.093
06/16/2022,14:28:55,0.089
06/16/2022,14:28:56,0.095
06/16/2022,14:28:57,0.090
06/16/2022,14:28:58,0.090
06/16/2022,14:28:59,0.088
06/16/2022,14:29:00,0.095
06/16/2022,14:29:01,0.106
06/16/2022,14:29:02,0.103
06/16/2022,14:29:03,0.093
06/16/2022,14:29:04,0.090
06/16/2022,14:29:05,0.097
06/16/2022,14:29:06,0.085
06/16/2022,14:29:07,0.095
06/16/2022,14:29:08,0.092
06/16/2022,14:29:09,0.091
06/16/2022,14:29:10,0.084
06/16/2022,14:29:11,0.118
06/16/2022,14:29:12,0.085
06/16/2022,14:29:13,0.084
06/16/2022,14:29:14,0.090
06/16/2022,14:29:15,0.082
06/16/2022,14:29:16,0.087
06/16/2022,14:29:17,0.103
06/16/2022,14:29:18,0.087
06/16/2022,14:29:19,0.096
06/16/2022,14:29:20,0.088
06/16/2022,14:29:21,0.099
06/16/2022,14:29:22,0.116
06/16/2022,14:29:23,0.105
06/16/2022,14:29:24,0.090
06/16/2022,14:29:25,0.089
06/16/2022,14:29:26,0.085
06/16/2022,14:29:27,0.085
06/16/2022,14:29:28,0.095
06/16/2022,14:29:29,0.090
06/16/2022,14:29:30,0.083
06/16/2022,14:29:31,0.103
06/16/2022,14:29:32,0.087
06/16/2022,14:29:33,0.091
06/16/2022,14:29:34,0.086
06/16/2022,14:29:35,0.081
06/16/2022,14:29:36,0.089
06/16/2022,14:29:37,0.084
06/16/2022,14:29:38,0.087
06/16/2022,14:29:39,0.098
06/16/2022,14:29:40,0.092
06/16/2022,14:29:41,0.095
06/16/2022,14:29:42,0.093
06/16/2022,14:29:43,0.088
06/16/2022,14:29:44,0.082
06/16/2022,14:29:45,0.093
06/16/2022,14:29:46,0.093
06/16/2022,14:29:47,0.090
06/16/2022,14:29:48,0.087
06/16/2022,14:29:49,0.091
06/16/2022,14:29:50,0.088
06/16/2022,14:29:51,0.093
06/16/2022,14:29:52,0.095
06/16/2022,14:29:53,0.092
06/16/2022,14:29:54,0.089
06/16/2022,14:29:55,0.087
06/16/2022,14:29:56,0.086
06/16/2022,14:29:57,0.091
06/16/2022,14:29:58,0.098
06/16/2022,14:29:59,0.088
06/16/2022,14:30:00,0.098
06/16/2022,14:30:01,0.092
06/16/2022,14:30:02,0.089
06/16/2022,14:30:03,0.095
06/16/2022,14:30:04,0.095
06/16/2022,14:30:05,0.100
06/16/2022,14:30:06,0.105
06/16/2022,14:30:07,0.096
06/16/2022,14:30:08,0.085
06/16/2022,14:30:09,0.088
06/16/2022,14:30:10,0.088
06/16/2022,14:30:11,0.082
06/16/2022,14:30:12,0.086
06/16/2022,14:30:13,0.099
06/16/2022,14:30:14,0.091
06/16/2022,14:30:15,0.096
06/16/2022,14:30:16,0.090
06/16/2022,14:30:17,0.088
06/16/2022,14:30:18,0.105
06/16/2022,14:30:19,0.098
06/16/2022,14:30:20,0.088
06/16/2022,14:30:21,0.094
06/16/2022,14:30:22,0.093
06/16/2022,14:30:23,0.101
06/16/2022,14:30:24,0.087
06/16/2022,14:30:25,0.088
06/16/2022,14:30:26,0.100
06/16/2022,14:30:27,0.091
06/16/2022,14:30:28,0.095
06/16/2022,14:30:29,0.091
06/16/2022,14:30:30,0.108
06/16/2022,14:30:31,0.096
06/16/2022,14:30:32,0.091
06/16/2022,14:30:33,0.087
06/16/2022,14:30:34,0.093
06/16/2022,14:30:35,0.095
06/16/2022,14:30:36,0.103
06/16/2022,14:30:37,0.093
06/16/2022,14:30:38,0.088
06/16/2022,14:30:39,0.087
06/16/2022,14:30:40,0.102
06/16/2022,14:30:41,0.099
06/16/2022,14:30:42,0.085
06/16/2022,14:30:43,0.090
06/16/2022,14:30:44,0.084
06/16/2022,14:30:45,0.092
06/16/2022,14:30:46,0.105
06/16/2022,14:30:47,0.089
06/16/2022,14:30:48,0.092
06/16/2022,14:30:49,0.085
06/16/2022,14:30:50,0.092
06/16/2022,14:30:51,0.088
06/16/2022,14:30:52,0.087
06/16/2022,14:30:53,0.093
06/16/2022,14:30:54,0.086
06/16/2022,14:30:55,0.086
06/16/2022,14:30:56,0.084
06/16/2022,14:30:57,0.093
06/16/2022,14:30:58,0.094
06/16/2022,14:30:59,0.089
06/16/2022,14:31:00,0.087
06/16/2022,14:31:01,0.092
06/16/2022,14:31:02,0.087
06/16/2022,14:31:03,0.089
06/16/2022,14:31:04,0.089
06/16/2022,14:31:05,0.096
06/16/2022,14:31:06,0.099
06/16/2022,14:31:07,0.093
06/16/2022,14:31:08,0.097
06/16/2022,14:31:09,0.089
06/16/2022,14:31:10,0.086
06/16/2022,14:31:11,0.087
06/16/2022,14:31:12,0.096
06/16/2022,14:31:13,0.096
06/16/2022,14:31:14,0.092
06/16/2022,14:31:15,0.087
06/16/2022,14:31:16,0.094
06/16/2022,14:31:17,0.087
06/16/2022,14:31:18,0.094
06/16/2022,14:31:19,0.101
06/16/2022,14:31:20,0.086
06/16/2022,14:31:21,0.081
06/16/2022,14:31:22,0.093
06/16/2022,14:31:23,0.082
06/16/2022,14:31:24,0.086
06/16/2022,14:31:25,0.085
06/16/2022,14:31:26,0.083
06/16/2022,14:31:27,0.096
06/16/2022,14:31:28,0.100
06/16/2022,14:31:29,0.086
06/16/2022,14:31:30,0.078
06/16/2022,14:31:31,0.118
06/16/2022,14:31:32,0.076
06/16/2022,14:31:33,0.095
06/16/2022,14:31:34,0.089
06/16/2022,14:31:35,0.101
06/16/2022,14:31:36,0.092
06/16/2022,14:31:37,0.115
06/16/2022,14:31:38,0.141
06/16/2022,14:31:39,0.099
06/16/2022,14:31:40,0.090
06/16/2022,14:31:41,0.087
06/16/2022,14:31:42,0.087
06/16/2022,14:31:43,0.096
06/16/2022,14:31:44,0.085
06/16/2022,14:31:45,0.089
06/16/2022,14:31:46,0.088
06/16/2022,14:31:47,0.093
06/16/2022,14:31:48,0.092
06/16/2022,14:31:49,0.080
06/16/2022,14:31:50,0.095
06/16/2022,14:31:51,0.086
06/16/2022,14:31:52,0.086
06/16/2022,14:31:53,0.090
06/16/2022,14:31:54,0.090
06/16/2022,14:31:55,0.083
06/16/2022,14:31:56,0.089
06/16/2022,14:31:57,0.088
06/16/2022,14:31:58,0.094
06/16/2022,14:31:59,0.093
06/16/2022,14:32:00,0.091
06/16/2022,14:32:01,0.088
06/16/2022,14:32:02,0.098
06/16/2022,14:32:03,0.095
06/16/2022,14:32:04,0.096
06/16/2022,14:32:05,0.091
06/16/2022,14:32:06,0.100
06/16/2022,14:32:07,0.105
06/16/2022,14:32:08,0.089
06/16/2022,14:32:09,0.108
06/16/2022,14:32:10,0.101
06/16/2022,14:32:11,0.093
06/16/2022,14:32:12,0.090
06/16/2022,14:32:13,0.092
06/16/2022,14:32:14,0.109
06/16/2022,14:32:15,0.088
06/16/2022,14:32:16,0.092
06/16/2022,14:32:17,0.094
06/16/2022,14:32:18,0.094
06/16/2022,14:32:19,0.085
06/16/2022,14:32:20,0.093
06/16/2022,14:32:21,0.089
06/16/2022,14:32:22,0.092
06/16/2022,14:32:23,0.091
06/16/2022,14:32:24,0.091
06/16/2022,14:32:25,0.096
06/16/2022,14:32:26,0.090
06/16/2022,14:32:27,0.094
06/16/2022,14:32:28,0.098
06/16/2022,14:32:29,0.099
06/16/2022,14:32:30,0.093
06/16/2022,14:32:31,0.096
06/16/2022,14:32:32,0.106
06/16/2022,14:32:33,0.101
06/16/2022,14:32:34,0.096
06/16/2022,14:32:35,0.095
06/16/2022,14:32:36,0.091
06/16/2022,14:32:37,0.091
06/16/2022,14:32:38,0.096
06/16/2022,14:32:39,0.089
06/16/2022,14:32:40,0.100
06/16/2022,14:32:41,0.090
06/16/2022,14:32:42,0.095
06/16/2022,14:32:43,0.086
06/16/2022,14:32:44,0.089
06/16/2022,14:32:45,0.087
06/16/2022,14:32:46,0.091
06/16/2022,14:32:47,0.105
06/16/2022,14:32:48,0.091
06/16/2022,14:32:49,0.093
06/16/2022,14:32:50,0.106
06/16/2022,14:32:51,0.080
06/16/2022,14:32:52,0.087
06/16/2022,14:32:53,0.089
06/16/2022,14:32:54,0.091
06/16/2022,14:32:55,0.089
06/16/2022,14:32:56,0.106
06/16/2022,14:32:57,0.089
06/16/2022,14:32:58,0.090
06/16/2022,14:32:59,0.085
06/16/2022,14:33:00,0.095
06/16/2022,14:33:01,0.083
06/16/2022,14:33:02,0.100
06/16/2022,14:33:03,0.079
06/16/2022,14:33:04,0.085
06/16/2022,14:33:05,0.089
06/16/2022,14:33:06,0.088
06/16/2022,14:33:07,0.090
06/16/2022,14:33:08,0.098
06/16/2022,14:33:09,0.089
06/16/2022,14:33:10,0.102
06/16/2022,14:33:11,0.084
06/16/2022,14:33:12,0.086
06/16/2022,14:33:13,0.103
06/16/2022,14:33:14,0.089
06/16/2022,14:33:15,0.087
06/16/2022,14:33:16,0.096
06/16/2022,14:33:17,0.085
06/16/2022,14:33:18,0.089
06/16/2022,14:33:19,0.090
06/16/2022,14:33:20,0.091
06/16/2022,14:33:21,0.089
06/16/2022,14:33:22,0.082
06/16/2022,14:33:23,0.091
06/16/2022,14:33:24,0.090
06/16/2022,14:33:25,0.091
06/16/2022,14:33:26,0.081
06/16/2022,14:33:27,0.088
06/16/2022,14:33:28,0.091
06/16/2022,14:33:29,0.090
06/16/2022,14:33:30,0.094
06/16/2022,14:33:31,0.088
06/16/2022,14:33:32,0.086
06/16/2022,14:33:33,0.087
06/16/2022,14:33:34,0.091
06/16/2022,14:33:35,0.095
06/16/2022,14:33:36,0.090
06/16/2022,14:33:37,0.089
06/16/2022,14:33:38,0.086
06/16/2022,14:33:39,0.093
06/16/2022,14:33:40,0.086
06/16/2022,14:33:41,0.094
06/16/2022,14:33:42,0.084
06/16/2022,14:33:43,0.092
06/16/2022,14:33:44,0.085
06/16/2022,14:33:45,0.097
06/16/2022,14:33:46,0.079
06/16/2022,14:33:47,0.084
06/16/2022,14:33:48,0.083
06/16/2022,14:33:49,0.079
06/16/2022,14:33:50,0.085
06/16/2022,14:33:51,0.089
06/16/2022,14:33:52,0.087
06/16/2022,14:33:53,0.083
06/16/2022,14:33:54,0.085
06/16/2022,14:33:55,0.092
06/16/2022,14:33:56,0.085
06/16/2022,14:33:57,0.085
06/16/2022,14:33:58,0.098
06/16/2022,14:33:59,0.098
06/16/2022,14:34:00,0.091
06/16/2022,14:34:01,0.086
06/16/2022,14:34:02,0.074
06/16/2022,14:34:03,0.077
06/16/2022,14:34:04,0.081
06/16/2022,14:34:05,0.088
06/16/2022,14:34:06,0.083
06/16/2022,14:34:07,0.084
06/16/2022,14:34:08,0.086
06/16/2022,14:34:09,0.083
06/16/2022,14:34:10,0.090
06/16/2022,14:34:11,0.092
06/16/2022,14:34:12,0.087
06/16/2022,14:34:13,0.086
06/16/2022,14:34:14,0.097
06/16/2022,14:34:15,0.089
06/16/2022,14:34:16,0.087
06/16/2022,14:34:17,0.084
06/16/2022,14:34:18,0.080
06/16/2022,14:34:19,0.095
06/16/2022,14:34:20,0.097
06/16/2022,14:34:21,0.100
06/16/2022,14:34:22,0.081
06/16/2022,14:34:23,0.092
06/16/2022,14:34:24,0.083
06/16/2022,14:34:25,0.088
06/16/2022,14:34:26,0.090
06/16/2022,14:34:27,0.091
06/16/2022,14:34:28,0.090
06/16/2022,14:34:29,0.083
06/16/2022,14:34:30,0.096
06/16/2022,14:34:31,0.093
06/16/2022,14:34:32,0.084
06/16/2022,14:34:33,0.095
06/16/2022,14:34:34,0.088
06/16/2022,14:34:35,0.092
06/16/2022,14:34:36,0.084
06/16/2022,14:34:37,0.101
06/16/2022,14:34:38,0.091
06/16/2022,14:34:39,0.095
06/16/2022,14:34:40,0.094
06/16/2022,14:34:41,0.096
06/16/2022,14:34:42,0.092
06/16/2022,14:34:43,0.086
06/16/2022,14:34:44,0.093
06/16/2022,14:34:45,0.088
06/16/2022,14:34:46,0.083
06/16/2022,14:34:47,0.088
06/16/2022,14:34:48,0.087
06/16/2022,14:34:49,0.093
06/16/2022,14:34:50,0.091
06/16/2022,14:34:51,0.085
06/16/2022,14:34:52,0.076
06/16/2022,14:34:53,0.086
06/16/2022,14:34:54,0.087
06/16/2022,14:34:55,0.093
06/16/2022,14:34:56,0.088
06/16/2022,14:34:57,0.080
06/16/2022,14:34:58,0.086
06/16/2022,14:34:59,0.082
06/16/2022,14:35:00,0.086
06/16/2022,14:35:01,0.101
06/16/2022,14:35:02,0.095
06/16/2022,14:35:03,0.090
06/16/2022,14:35:04,0.094
06/16/2022,14:35:05,0.087
06/16/2022,14:35:06,0.100
06/16/2022,14:35:07,0.097
06/16/2022,14:35:08,0.100
06/16/2022,14:35:09,0.081
06/16/2022,14:35:10,0.085
06/16/2022,14:35:11,0.089
06/16/2022,14:35:12,0.091
06/16/2022,14:35:13,0.084
06/16/2022,14:35:14,0.090
06/16/2022,14:35:15,0.092
06/16/2022,14:35:16,0.092
06/16/2022,14:35:17,0.081
06/16/2022,14:35:18,0.096
06/16/2022,14:35:19,0.090
06/16/2022,14:35:20,0.104
06/16/2022,14:35:21,0.096
06/16/2022,14:35:22,0.085
06/16/2022,14:35:23,0.089
06/16/2022,14:35:24,0.097
06/16/2022,14:35:25,0.094
06/16/2022,14:35:26,0.090
06/16/2022,14:35:27,0.103
06/16/2022,14:35:28,0.089
06/16/2022,14:35:29,0.080
06/16/2022,14:35:30,0.090
06/16/2022,14:35:31,0.090
06/16/2022,14:35:32,0.090
06/16/2022,14:35:33,0.085
06/16/2022,14:35:34,0.107
06/16/2022,14:35:35,0.088
06/16/2022,14:35:36,0.084
06/16/2022,14:35:37,0.087
06/16/2022,14:35:38,0.091
06/16/2022,14:35:39,0.096
06/16/2022,14:35:40,0.089
06/16/2022,14:35:41,0.096
06/16/2022,14:35:42,0.091
06/16/2022,14:35:43,0.107
06/16/2022,14:35:44,0.084
06/16/2022,14:35:45,0.089
06/16/2022,14:35:46,0.101
06/16/2022,14:35:47,0.093
06/16/2022,14:35:48,0.094
06/16/2022,14:35:49,0.085
06/16/2022,14:35:50,0.083
06/16/2022,14:35:51,0.087
06/16/2022,14:35:52,0.089
06/16/2022,14:35:53,0.082
06/16/2022,14:35:54,0.092
06/16/2022,14:35:55,0.087
06/16/2022,14:35:56,0.085
06/16/2022,14:35:57,0.096
06/16/2022,14:35:58,0.086
06/16/2022,14:35:59,0.098
06/16/2022,14:36:00,0.087
06/16/2022,14:36:01,0.090
06/16/2022,14:36:02,0.086
06/16/2022,14:36:03,0.086
06/16/2022,14:36:04,0.091
